transaction_id,timestamp,merchant_id,amount,payment_method,location,device_id,customer_id,transaction_status,fraud_label
TDF4521C0D263,2025-01-17 07:41:13,M0006,2039.13,Credit Card,Hyderabad,D03361,C01021,SUCCESS,0
T918E88E8DDBA,2025-01-17 07:41:17,M0048,1047.17,UPI,Hyderabad,D03472,C00527,SUCCESS,0
TB58B8CBDBD8E,2025-01-17 07:41:29,M0043,1029.24,Credit Card,Nagpur,D00898,C00422,SUCCESS,0
T4CBCCDDCEA61,2025-01-17 07:43:03,M0019,840.29,UPI,Mumbai,D03108,C02225,SUCCESS,0
T32CB7F65DAA1,2025-01-17 07:43:20,M0005,490.87,Net Banking,Chennai,D01614,C00188,SUCCESS,0
T817EA33E92A3,2025-01-17 07:44:22,M0040,1104.31,UPI,Hyderabad,D03076,C00534,SUCCESS,0
TD93822C97CED,2025-01-17 07:44:29,M0002,907.21,Debit Card,Delhi,D03175,C01206,SUCCESS,0
T573388E19CAF,2025-01-17 07:45:06,M0006,1859.77,UPI,Hyderabad,D00690,C02373,SUCCESS,0
T4739CA8EDFF5,2025-01-17 07:45:16,M0006,2081.64,Debit Card,Hyderabad,D01400,C01807,SUCCESS,0
T73FE4B502783,2025-01-17 07:45:32,M0037,3789.11,Debit Card,Indore,D02414,C01073,SUCCESS,0
T10B8D252E8F0,2025-01-17 07:45:54,M0004,2205.52,Credit Card,Nagpur,D03153,C00289,SUCCESS,0
T8F1A0926A90A,2025-01-17 07:46:43,M0037,2163.53,Net Banking,Indore,D02788,C01492,SUCCESS,0
T224538A25FA5,2025-01-17 07:46:46,M0054,1329.24,UPI,Delhi,D00968,C02578,SUCCESS,0
TA00B0B5FED85,2025-01-17 07:46:58,M0016,1869.38,UPI,Lucknow,D03946,C03755,SUCCESS,0
T47D21EA3ADB3,2025-01-17 07:47:00,M0014,481.83,Debit Card,Jaipur,D00616,C03833,FAILED,0
TE13381198998,2025-01-17 07:48:08,M0040,1056.69,Wallet,Indore,D02789,C01030,SUCCESS,0
T5A77926C702D,2025-01-17 07:48:53,M0026,363.18,UPI,Jaipur,D02944,C01571,SUCCESS,0
T7696FDD6EAB1,2025-01-17 07:49:00,M0052,1717.34,UPI,Chandigarh,D02492,C01091,SUCCESS,0
T604DBF5D5C59,2025-01-17 07:51:11,M0013,1451.12,UPI,Chandigarh,D01343,C03257,SUCCESS,0
T24FBE2B3B2B7,2025-01-17 07:51:32,M0009,2703.46,Debit Card,Nagpur,D00175,C03809,SUCCESS,0
T90FE30B1C780,2025-01-17 07:52:24,M0034,2540.58,UPI,Ahmedabad,D01837,C00913,SUCCESS,0
T5D93E813CE58,2025-01-17 07:52:38,M0006,1791.19,UPI,Hyderabad,D03140,C03317,SUCCESS,0
T3E195B082EE5,2025-01-17 07:53:30,M0034,2303.45,Net Banking,Ahmedabad,D04186,C03230,SUCCESS,0
T128380D2409E,2025-01-17 07:53:32,M0041,1230.26,Debit Card,Indore,D02051,C02394,SUCCESS,0
T362701B2C5AC,2025-01-17 07:55:28,M0054,1638.77,Debit Card,Delhi,D02475,C02195,SUCCESS,0
T050895D6E479,2025-01-17 07:55:30,M0031,5662.31,UPI,Jaipur,D00542,C02041,SUCCESS,0
T1785B4E1772D,2025-01-17 07:55:54,M0057,4374.56,UPI,Kolkata,D01814,C01343,SUCCESS,0
TEB518F76286A,2025-01-17 07:56:10,M0013,1134.39,UPI,Kochi,D04377,C00330,SUCCESS,0
T5C11A1D3AE70,2025-01-17 07:57:04,M0038,1709.18,Credit Card,Kochi,D04266,C01136,FAILED,0
TAFC2D4C36B24,2025-01-17 07:57:06,M0014,660.47,Debit Card,Jaipur,D03591,C03773,SUCCESS,0
T215EB25ECEF4,2025-01-17 07:57:45,M0053,1727.73,UPI,Pune,D03869,C02809,SUCCESS,0
T3B66493D9EF6,2025-01-17 07:57:46,M0016,2003.98,Debit Card,Lucknow,D01526,C01136,SUCCESS,0
T2BDD7DC911D6,2025-01-17 07:57:48,M0029,2086.21,UPI,Surat,D01005,C02170,SUCCESS,0
T2C7E442A9CEA,2025-01-17 07:58:06,M0050,2066.34,UPI,Kolkata,D03428,C01701,SUCCESS,0
T711D2A8A6FE4,2025-01-17 08:00:02,M0020,243.94,UPI,Delhi,D04203,C02627,FAILED,0
T83817D088F26,2025-01-17 08:02:04,M0016,3602.78,UPI,Lucknow,D01738,C02312,SUCCESS,0
T05EA53F32FF6,2025-01-17 08:02:14,M0047,2034.38,UPI,Surat,D02707,C03518,SUCCESS,0
T28D335365C2D,2025-01-17 08:02:24,M0023,470.49,UPI,Jaipur,D02423,C01300,SUCCESS,0
TDB9CBB37ABE2,2025-01-17 08:03:18,M0013,1393.99,UPI,Chandigarh,D03117,C00546,SUCCESS,0
T62CDDEF90E86,2025-01-17 08:03:48,M0021,3265.1,Debit Card,Hyderabad,D00790,C00568,SUCCESS,0
T5ABCEFF17C40,2025-01-17 08:04:08,M0052,2437.02,UPI,Delhi,D03367,C01849,SUCCESS,0
TD92E64662430,2025-01-17 08:05:02,M0029,2391.61,Wallet,Surat,D00156,C03634,SUCCESS,0
T9C5011F4D530,2025-01-17 08:05:21,M0037,4131.04,UPI,Indore,D03258,C01064,SUCCESS,0
TE771E0877C5E,2025-01-17 08:05:30,M0004,1575.69,UPI,Nagpur,D03431,C02112,SUCCESS,0
TBBC60AB4D5A3,2025-01-17 08:05:48,M0053,3510.84,Credit Card,Pune,D00563,C01298,SUCCESS,0
T0BF5E5024781,2025-01-17 08:06:44,M0047,4037.54,UPI,Bengaluru,D04297,C00192,SUCCESS,0
TE98D46824A72,2025-01-17 08:07:09,M0027,12399.33,Wallet,Hyderabad,D02652,C03490,FAILED,1
T7C9B5D5FFADD,2025-01-17 08:07:22,M0028,32357.46,UPI,Nagpur,D01918,C03253,FAILED,1
T744C1AE4C6A8,2025-01-17 08:07:41,M0047,1635.52,Credit Card,Bengaluru,D02671,C02480,SUCCESS,0
T501B121E9650,2025-01-17 08:08:04,M0043,1761.23,UPI,Nagpur,D02374,C02367,SUCCESS,0
T72597B993F83,2025-01-17 08:08:11,M0009,2442.48,Credit Card,Nagpur,D02431,C00601,SUCCESS,0
TC00C496818D8,2025-01-17 08:08:18,M0013,2249.66,Net Banking,Indore,D04397,C02183,SUCCESS,0
T435B5EFB3513,2025-01-17 08:08:34,M0022,1141.55,Wallet,Hyderabad,D02996,C03859,SUCCESS,0
TD87DDA8B2DE8,2025-01-17 08:08:52,M0035,766.27,UPI,Lucknow,D03788,C01303,SUCCESS,0
TD52C704D5194,2025-01-17 08:09:14,M0039,1701.96,Credit Card,Mumbai,D01958,C03106,SUCCESS,0
TA0C0550C90E8,2025-01-17 08:09:36,M0029,2795.59,Debit Card,Jaipur,D01830,C03013,SUCCESS,0
T33BD714B2815,2025-01-17 08:09:42,M0050,3093.39,Debit Card,Kolkata,D01049,C00876,SUCCESS,0
T1437295DACA5,2025-01-17 08:10:23,M0045,794.52,Credit Card,Kolkata,D04069,C00212,FAILED,0
T33C7AD4014DF,2025-01-17 08:11:00,M0015,1346.02,Debit Card,Delhi,D03260,C00545,SUCCESS,0
T9441075C887B,2025-01-17 08:11:48,M0057,3006.63,UPI,Kolkata,D04270,C02651,SUCCESS,0
TA671FB337FAE,2025-01-17 08:12:00,M0013,1557.54,Wallet,Chandigarh,D00545,C01866,SUCCESS,0
TB91161B4EC6E,2025-01-17 08:12:20,M0035,552.36,UPI,Chandigarh,D00124,C00674,SUCCESS,0
TE8D75F5BBE93,2025-01-17 08:12:47,M0028,3167.39,UPI,Nagpur,D02261,C00486,SUCCESS,0
T67BBFC05A305,2025-01-17 08:13:00,M0011,2801.91,Credit Card,Surat,D03741,C00362,SUCCESS,0
T913B73BA3C77,2025-01-17 08:13:02,M0010,501.43,Credit Card,Delhi,D01587,C00280,SUCCESS,0
TDC6B6BFBE27B,2025-01-17 08:13:29,M0015,1386.15,Credit Card,Delhi,D01336,C01305,SUCCESS,0
TAE00E9D72BB3,2025-01-17 08:13:55,M0030,1619.6,UPI,Nagpur,D00713,C02893,SUCCESS,0
TF1D3C44FFA36,2025-01-17 08:14:21,M0047,1374.01,Credit Card,Bengaluru,D02176,C03954,SUCCESS,0
TD4929E923F4E,2025-01-17 08:14:27,M0044,338.91,Net Banking,Pune,D04103,C02952,SUCCESS,0
T70B84A360B08,2025-01-17 08:14:30,M0047,2209.51,UPI,Bengaluru,D00803,C00073,SUCCESS,0
TD739F4B42D30,2025-01-17 08:15:54,M0014,552.3,UPI,Jaipur,D01862,C00953,FAILED,0
T383DDE35BCEE,2025-01-17 08:16:10,M0053,1637.2,UPI,Pune,D03281,C02909,SUCCESS,0
T24A8C5294021,2025-01-17 08:16:39,M0041,1117.14,UPI,Indore,D03907,C01423,SUCCESS,0
T329696F47D06,2025-01-17 08:16:45,M0003,2334.96,Wallet,Mumbai,D03708,C03646,SUCCESS,0
T327E291A17C2,2025-01-17 08:16:47,M0046,5501.49,UPI,Chennai,D01786,C03232,SUCCESS,0
T16B6573A28E7,2025-01-17 08:17:00,M0028,2395.96,UPI,Nagpur,D01348,C02631,SUCCESS,0
TA241928BC290,2025-01-17 08:17:18,M0008,747.29,Wallet,Bengaluru,D03254,C02087,SUCCESS,0
TA0AF03B25771,2025-01-17 08:17:34,M0010,109.12,Credit Card,Mumbai,D02233,C02393,SUCCESS,0
TD17051B1C830,2025-01-17 08:17:35,M0053,2204.92,UPI,Pune,D00072,C03435,SUCCESS,0
TC7ADA782E359,2025-01-17 08:19:01,M0023,746.42,Net Banking,Indore,D01774,C01401,SUCCESS,1
TA8C8CA1008FA,2025-01-17 08:19:10,M0005,528.87,Credit Card,Chennai,D01125,C01921,SUCCESS,0
T1C55C1717CD0,2025-01-17 08:19:34,M0048,1564.41,Debit Card,Lucknow,D03203,C00262,SUCCESS,0
TF61322B2930C,2025-01-17 08:19:35,M0008,490.48,Debit Card,Bengaluru,D00669,C01635,SUCCESS,0
TDB8C8090D860,2025-01-17 08:21:15,M0022,2391.05,UPI,Hyderabad,D02275,C03122,FAILED,0
T66DAC7E07F30,2025-01-17 08:21:18,M0019,1027.28,UPI,Mumbai,D00435,C03209,SUCCESS,0
TF50DD7890C30,2025-01-17 08:21:27,M0052,3349.88,Debit Card,Delhi,D04463,C02238,SUCCESS,0
TDB89C82A9F30,2025-01-17 08:21:49,M0001,838.88,UPI,Surat,D00712,C01508,SUCCESS,0
TAD3D35CD7AE5,2025-01-17 08:21:57,M0059,1609.26,Credit Card,Chennai,D02790,C03853,SUCCESS,0
T13AE58365582,2025-01-17 08:22:02,M0023,1242.67,Credit Card,Jaipur,D03172,C03295,SUCCESS,0
T4861A4EC868B,2025-01-17 08:23:37,M0011,2812.71,Net Banking,Surat,D03000,C02842,SUCCESS,0
TB202BC18E0D0,2025-01-17 08:24:11,M0011,1265.65,UPI,Surat,D03181,C03938,SUCCESS,0
T40CDEE2227F3,2025-01-17 08:25:03,M0029,2725.06,UPI,Surat,D00460,C00526,SUCCESS,0
T4C6FD4EDDCA4,2025-01-17 08:27:08,M0035,707.61,Credit Card,Lucknow,D01722,C00555,SUCCESS,0
TFD59FAE99D7A,2025-01-17 08:27:09,M0040,890.99,UPI,Indore,D04485,C00660,SUCCESS,0
T8B9B2086F376,2025-01-17 08:28:01,M0036,2477.78,Wallet,Chennai,D02054,C00428,SUCCESS,0
T0E20045B0F21,2025-01-17 08:28:33,M0037,1252.04,UPI,Indore,D00157,C00224,SUCCESS,0
TBA07E2AB470B,2025-01-17 08:28:37,M0040,849.91,Net Banking,Indore,D02805,C00559,SUCCESS,0
T2107C32FA579,2025-01-17 08:28:50,M0042,4035.35,Credit Card,Bengaluru,D01116,C03457,SUCCESS,0
TDD0F7ED900F4,2025-01-17 08:29:20,M0015,1015.31,UPI,Delhi,D00559,C01907,SUCCESS,0
T318A6A12D385,2025-01-17 08:29:29,M0046,1967.81,UPI,Chennai,D01828,C00362,SUCCESS,0
T1A5E94659CB8,2025-01-17 08:30:22,M0046,2877.22,Credit Card,Chennai,D01217,C00469,SUCCESS,0
T4C9CA07A8723,2025-01-17 08:31:18,M0042,3336.96,UPI,Bengaluru,D02959,C03431,SUCCESS,0
TAC07C1AA4AED,2025-01-17 08:33:18,M0030,1809.25,Credit Card,Nagpur,D02146,C02369,SUCCESS,0
T791141747E76,2025-01-17 08:34:24,M0027,1676.27,UPI,Hyderabad,D02656,C00239,SUCCESS,0
T1D9FB725BBBF,2025-01-17 08:34:25,M0030,2349.88,Net Banking,Nagpur,D03343,C02372,SUCCESS,0
TC7B5FF03E6AE,2025-01-17 08:34:51,M0027,1636.94,Net Banking,Kolkata,D04442,C02826,SUCCESS,0
TA80B22D915A0,2025-01-17 08:35:17,M0019,1042.0,Debit Card,Mumbai,D00886,C03772,SUCCESS,0
TB79822D78F1F,2025-01-17 08:35:32,M0010,158.97,UPI,Delhi,D03308,C00626,SUCCESS,0
TE01E09D3A746,2025-01-17 08:35:43,M0008,348.02,Net Banking,Bengaluru,D04331,C03671,SUCCESS,0
TE20F800E8716,2025-01-17 08:35:56,M0005,437.19,UPI,Chennai,D00798,C02844,SUCCESS,0
T8E299F33FAE2,2025-01-17 08:36:24,M0050,2277.95,Credit Card,Kolkata,D02531,C00070,SUCCESS,0
T0959CCBAA68E,2025-01-17 08:37:01,M0008,704.0,Credit Card,Bengaluru,D01152,C02840,SUCCESS,0
TFA54C193CAB4,2025-01-17 08:37:13,M0007,5016.15,Debit Card,Hyderabad,D04376,C00862,SUCCESS,0
T65B3A530E6FC,2025-01-17 08:38:22,M0008,173.23,Net Banking,Bengaluru,D02250,C03567,SUCCESS,0
TF8939BAB3513,2025-01-17 08:38:22,M0054,1477.88,UPI,Delhi,D02421,C01403,SUCCESS,0
TA1A1554C499B,2025-01-17 08:38:26,M0006,875.92,UPI,Hyderabad,D01959,C03469,SUCCESS,0
TB74A8F48CCC6,2025-01-17 08:40:49,M0052,2126.15,UPI,Delhi,D00593,C02429,SUCCESS,0
TCD6AF6DE2379,2025-01-17 08:40:54,M0059,24840.45,Debit Card,Chennai,D01002,C03730,SUCCESS,1
T2367CFCFE214,2025-01-17 08:41:01,M0012,236.94,Debit Card,Nagpur,D00538,C02065,SUCCESS,0
TED29BB80CAB4,2025-01-17 08:41:09,M0031,5332.39,UPI,Jaipur,D02811,C02166,SUCCESS,0
T3057ED5FD65C,2025-01-17 08:41:10,M0003,3654.49,Credit Card,Mumbai,D00608,C00768,SUCCESS,0
TED6F4124C5CB,2025-01-17 08:41:59,M0039,1755.98,Debit Card,Mumbai,D01393,C01099,SUCCESS,0
T4514584E5481,2025-01-17 08:44:22,M0004,2701.13,Wallet,Nagpur,D01231,C01632,SUCCESS,0
T5CCB0FA35927,2025-01-17 08:44:59,M0054,1258.1,UPI,Delhi,D00988,C02286,SUCCESS,0
T784201695C88,2025-01-17 08:45:00,M0008,539.92,Net Banking,Bengaluru,D01476,C01898,SUCCESS,0
T26D156F1ED77,2025-01-17 08:45:05,M0018,3772.85,Net Banking,Mumbai,D04276,C02744,SUCCESS,0
T47D706C20010,2025-01-17 08:45:25,M0055,1345.83,Wallet,Kolkata,D00585,C01923,SUCCESS,0
T6693004FCB7B,2025-01-17 08:46:13,M0044,464.3,Net Banking,Pune,D01109,C02312,SUCCESS,0
T872D9156312E,2025-01-17 08:47:25,M0020,379.22,Debit Card,Delhi,D00082,C02148,SUCCESS,0
T9606E4DD3F80,2025-01-17 08:47:43,M0036,2486.51,Credit Card,Chennai,D00386,C03973,SUCCESS,0
TA5C0103B0E38,2025-01-17 08:47:55,M0014,302.24,Credit Card,Jaipur,D02281,C03433,SUCCESS,0
T334F7D98DF6E,2025-01-17 08:48:09,M0047,2343.8,UPI,Bengaluru,D00904,C00236,SUCCESS,0
TEA11425C6F78,2025-01-17 08:48:14,M0048,1902.73,UPI,Hyderabad,D01139,C03296,SUCCESS,0
TF78835CC9FDD,2025-01-17 08:48:54,M0030,3161.56,UPI,Nagpur,D00925,C03924,SUCCESS,0
TAD8C1198D9E2,2025-01-17 08:49:40,M0042,1935.7,Credit Card,Bengaluru,D04109,C02108,SUCCESS,0
T990521D3B336,2025-01-17 08:49:47,M0053,1718.99,UPI,Pune,D00389,C02599,SUCCESS,0
T06DF185590E2,2025-01-17 08:50:08,M0050,2203.5,UPI,Kolkata,D03713,C00385,SUCCESS,0
T8779CAC79B02,2025-01-17 08:50:29,M0020,84.44,Net Banking,Delhi,D00239,C02466,SUCCESS,0
T5994CC55E338,2025-01-17 08:50:42,M0036,3035.79,UPI,Chennai,D02098,C00828,SUCCESS,0
T2613048BAC90,2025-01-17 08:52:11,M0001,2473.59,Debit Card,Surat,D01383,C00753,SUCCESS,0
T46C85597931E,2025-01-17 08:53:15,M0048,1903.74,Debit Card,Hyderabad,D01039,C01079,SUCCESS,0
TDCBAAFC4EB33,2025-01-17 08:53:29,M0041,885.73,Credit Card,Indore,D00991,C03047,SUCCESS,0
T984740DFA91A,2025-01-17 08:54:28,M0008,482.59,UPI,Bengaluru,D00436,C00385,SUCCESS,0
T3E67E6A2A1CF,2025-01-17 08:54:52,M0016,1824.7,UPI,Lucknow,D01589,C01883,SUCCESS,0
T4233DC2A9986,2025-01-17 08:55:43,M0041,652.32,Credit Card,Indore,D00639,C00015,SUCCESS,0
T542E3E65A9FC,2025-01-17 08:55:45,M0027,1456.15,Credit Card,Hyderabad,D02084,C01687,SUCCESS,0
T04E2B15AD629,2025-01-17 08:56:30,M0058,2405.73,Debit Card,Pune,D02445,C01190,SUCCESS,0
TD1C87A4BC06E,2025-01-17 08:56:35,M0003,2437.33,Debit Card,Mumbai,D01252,C02992,SUCCESS,0
TEE4B225438E7,2025-01-17 08:56:45,M0050,1446.85,Debit Card,Kolkata,D01972,C00426,SUCCESS,0
T010BD074FEF0,2025-01-17 08:57:33,M0048,1979.48,UPI,Hyderabad,D03604,C01898,SUCCESS,0
T30E3A2BDE865,2025-01-17 08:57:38,M0039,735.09,UPI,Mumbai,D03688,C01639,SUCCESS,0
TC984F0084F23,2025-01-17 08:58:17,M0027,353.47,UPI,Hyderabad,D01827,C00915,SUCCESS,0
T8BC9FC092204,2025-01-17 08:58:38,M0052,1343.08,Credit Card,Delhi,D00048,C00194,SUCCESS,0
T2F5199E78A4E,2025-01-17 09:00:19,M0016,1905.46,UPI,Lucknow,D02318,C00640,SUCCESS,0
TB247D58B8695,2025-01-17 09:01:05,M0001,2107.56,Credit Card,Surat,D00241,C00846,SUCCESS,0
T1D66AA5CBA6A,2025-01-17 09:01:11,M0027,1920.1,Debit Card,Bengaluru,D04138,C01250,SUCCESS,0
T02C9C76D0902,2025-01-17 09:01:37,M0016,1496.56,Credit Card,Lucknow,D01971,C01064,SUCCESS,0
T29B0CDC3DD45,2025-01-17 09:01:56,M0006,1455.62,Debit Card,Hyderabad,D02766,C00006,SUCCESS,0
TDD2172A001FC,2025-01-17 09:02:24,M0015,1168.87,UPI,Delhi,D02822,C01747,SUCCESS,0
T84848AA8BF0B,2025-01-17 09:02:31,M0023,1001.37,Credit Card,Jaipur,D02459,C01039,SUCCESS,0
TABE64783F30B,2025-01-17 09:02:38,M0046,2565.74,Credit Card,Delhi,D00040,C03675,SUCCESS,0
T9711636FBCE2,2025-01-17 09:03:29,M0042,5097.37,Debit Card,Bengaluru,D00403,C02257,SUCCESS,0
T6E24471B4BCD,2025-01-17 09:04:33,M0047,1834.8,Debit Card,Bengaluru,D01770,C00771,SUCCESS,0
T3A9F6DCA6D35,2025-01-17 09:04:36,M0018,5408.31,UPI,Mumbai,D03358,C02734,SUCCESS,0
TFE25329E5072,2025-01-17 09:04:55,M0042,1619.93,UPI,Bengaluru,D00037,C03505,SUCCESS,0
TD27CB7588DFD,2025-01-17 09:05:04,M0011,2058.51,UPI,Surat,D01302,C03407,SUCCESS,0
T8E8E5FA0F2C7,2025-01-17 09:05:42,M0044,83.46,Debit Card,Pune,D03493,C02576,SUCCESS,0
T3F26492EB473,2025-01-17 09:06:28,M0004,1695.01,Credit Card,Nagpur,D01292,C03976,SUCCESS,0
T4AC8C3D1B70B,2025-01-17 09:06:29,M0019,840.01,Net Banking,Bengaluru,D00522,C01201,SUCCESS,0
T25DF75DCB183,2025-01-17 09:06:48,M0050,3207.82,Net Banking,Kolkata,D03874,C01793,SUCCESS,0
TB8B108986F2D,2025-01-17 09:06:54,M0057,3716.86,UPI,Kolkata,D00150,C02994,SUCCESS,0
TAE98DA3540B9,2025-01-17 09:07:11,M0058,1490.42,UPI,Lucknow,D04220,C00719,SUCCESS,0
T1BC2AE3AFA2B,2025-01-17 09:07:24,M0041,307.57,Credit Card,Indore,D02337,C02245,SUCCESS,0
T7275CD2D1987,2025-01-17 09:07:51,M0029,2428.63,UPI,Chandigarh,D02619,C00068,SUCCESS,0
T24DAA153FF30,2025-01-17 09:08:11,M0050,213.7,UPI,Kolkata,D03454,C03011,SUCCESS,0
T614E064B0EA7,2025-01-17 09:08:38,M0020,478.0,Wallet,Delhi,D04240,C01020,SUCCESS,0
TE9750721A922,2025-01-17 09:09:19,M0016,1977.85,UPI,Lucknow,D03597,C02250,SUCCESS,0
T29881B198B72,2025-01-17 09:09:23,M0003,3040.19,Debit Card,Pune,D01613,C00581,SUCCESS,0
TF8413D1ABD8F,2025-01-17 09:09:26,M0037,5500.01,Debit Card,Indore,D02027,C03521,SUCCESS,0
T8BDEF1AD4442,2025-01-17 09:09:28,M0048,2872.56,UPI,Hyderabad,D04303,C00495,SUCCESS,0
T1FD821870B50,2025-01-17 09:09:32,M0013,1459.3,Debit Card,Chandigarh,D04431,C00769,SUCCESS,0
TCB24A312738E,2025-01-17 09:09:42,M0041,1103.71,UPI,Indore,D01024,C01062,FAILED,0
T48C20AF65436,2025-01-17 09:10:18,M0033,2127.1,UPI,Hyderabad,D03445,C03894,SUCCESS,0
T57AB6B896A6F,2025-01-17 09:10:29,M0026,626.6,Debit Card,Jaipur,D02388,C01740,SUCCESS,0
T93C3D132F589,2025-01-17 09:10:33,M0020,75.05,UPI,Delhi,D04439,C02517,SUCCESS,0
T9C3DC4F23A7D,2025-01-17 09:11:39,M0007,3060.0,Credit Card,Hyderabad,D00972,C01685,SUCCESS,0
T485C3B9355B2,2025-01-17 09:11:48,M0039,874.58,UPI,Mumbai,D03516,C02256,SUCCESS,0
TA7DD1B7B9500,2025-01-17 09:12:55,M0047,2671.83,Debit Card,Bengaluru,D00924,C01419,SUCCESS,0
T4CC933256A5D,2025-01-17 09:14:18,M0010,198.81,UPI,Pune,D03222,C02476,SUCCESS,0
TDC42CE44C6BA,2025-01-17 09:14:22,M0003,1834.78,Credit Card,Chennai,D02567,C03855,SUCCESS,0
T746DC075466F,2025-01-17 09:14:22,M0022,2800.98,Debit Card,Hyderabad,D02913,C02245,SUCCESS,0
T07987176FCA9,2025-01-17 09:15:09,M0027,2061.16,Debit Card,Mumbai,D00111,C03428,SUCCESS,0
T4FA39180C3E0,2025-01-17 09:15:11,M0005,611.68,Net Banking,Chennai,D02971,C02616,SUCCESS,0
T259413F822D5,2025-01-17 09:15:28,M0019,1701.4,UPI,Mumbai,D01954,C00572,SUCCESS,0
T8E5820CF6836,2025-01-17 09:15:46,M0016,2582.95,Credit Card,Lucknow,D00884,C00355,SUCCESS,0
T40F315D4202F,2025-01-17 09:15:53,M0003,2950.57,UPI,Mumbai,D03552,C01962,FAILED,0
T69A33C6DD26B,2025-01-17 09:16:16,M0009,2013.76,UPI,Nagpur,D02461,C02375,SUCCESS,0
TE8A727955759,2025-01-17 09:16:54,M0020,332.46,Debit Card,Delhi,D04074,C00846,SUCCESS,0
TD3132ACD6578,2025-01-17 09:17:23,M0042,6985.76,UPI,Bengaluru,D00672,C00867,SUCCESS,0
T898DFEF8CF69,2025-01-17 09:17:31,M0055,1932.64,Credit Card,Kolkata,D01885,C03351,SUCCESS,0
T46665A2D15FD,2025-01-17 09:18:08,M0054,1262.43,Credit Card,Delhi,D00625,C01664,SUCCESS,0
T5A8CC690DB15,2025-01-17 09:18:32,M0047,3141.11,UPI,Bengaluru,D02575,C00329,SUCCESS,0
TC23C4BC76F64,2025-01-17 09:18:51,M0039,1481.83,Net Banking,Mumbai,D00886,C00574,SUCCESS,0
T4378E1A9868E,2025-01-17 09:19:05,M0004,423.24,Debit Card,Nagpur,D00771,C03511,FAILED,0
TC081E747CC20,2025-01-17 09:21:53,M0014,462.29,Net Banking,Jaipur,D03364,C02717,SUCCESS,0
TEBAE9A8D3B5F,2025-01-17 09:22:00,M0053,2095.01,UPI,Pune,D00294,C00197,SUCCESS,0
T8A62D2DFFB41,2025-01-17 09:22:04,M0051,703.75,Credit Card,Delhi,D02740,C01378,SUCCESS,0
T80B90167EC99,2025-01-17 09:22:50,M0013,1481.66,Debit Card,Chandigarh,D03158,C01811,SUCCESS,0
T99D1819641C5,2025-01-17 09:23:08,M0019,869.22,Wallet,Mumbai,D01474,C00652,SUCCESS,0
T9FF51251F086,2025-01-17 09:23:41,M0029,2129.29,UPI,Surat,D02250,C01050,SUCCESS,0
T3ECC32469BAE,2025-01-17 09:23:45,M0051,1049.43,UPI,Delhi,D03775,C01391,SUCCESS,0
T613AEACFA058,2025-01-17 09:24:11,M0043,1573.14,UPI,Nagpur,D00373,C00089,SUCCESS,0
TB8065AD68DD0,2025-01-17 09:24:57,M0024,705.08,Net Banking,Lucknow,D02505,C00755,SUCCESS,0
T40B2A892AF67,2025-01-17 09:25:20,M0051,841.2,UPI,Delhi,D03103,C01179,SUCCESS,0
TAD7D2B69E89B,2025-01-17 09:25:32,M0018,1045.49,Credit Card,Mumbai,D04399,C01798,SUCCESS,0
TB545E8367BAA,2025-01-17 09:25:54,M0040,862.41,Net Banking,Indore,D03711,C03567,SUCCESS,0
TC827A0AD30AF,2025-01-17 09:26:52,M0041,685.22,UPI,Indore,D02115,C01908,SUCCESS,0
TA1DB08FE85FF,2025-01-17 09:27:00,M0041,1237.64,Net Banking,Indore,D03506,C01735,SUCCESS,0
TFF9201966A12,2025-01-17 09:28:09,M0018,5100.7,UPI,Mumbai,D00250,C02723,SUCCESS,0
T44BB42834720,2025-01-17 09:28:43,M0018,2819.81,UPI,Mumbai,D03986,C03579,SUCCESS,0
TCC802AE57952,2025-01-17 09:28:44,M0023,475.58,Credit Card,Jaipur,D03842,C01335,SUCCESS,0
TB260D6009B05,2025-01-17 09:29:03,M0050,3058.17,Debit Card,Kolkata,D01073,C01137,SUCCESS,0
TA4635E62B8F2,2025-01-17 09:29:22,M0047,2806.13,Debit Card,Bengaluru,D03528,C01140,SUCCESS,0
T1112D86E19D1,2025-01-17 09:30:02,M0050,1257.22,UPI,Kolkata,D02751,C02069,SUCCESS,0
T156457B60D8D,2025-01-17 09:30:05,M0051,603.35,UPI,Delhi,D03307,C01209,SUCCESS,0
T4E56E4D817EF,2025-01-17 09:31:03,M0055,3039.62,UPI,Kolkata,D00715,C03117,SUCCESS,0
TC175C67E1A78,2025-01-17 09:31:06,M0042,3246.45,UPI,Bengaluru,D01439,C00088,SUCCESS,0
T36ACAB3297A4,2025-01-17 09:32:19,M0042,4143.79,Credit Card,Bengaluru,D00421,C03523,SUCCESS,0
T5BF88B51F4F8,2025-01-17 09:32:41,M0012,136.36,Credit Card,Nagpur,D03450,C00321,SUCCESS,0
T7388D39F0E27,2025-01-17 09:32:47,M0004,1970.76,UPI,Nagpur,D01401,C02626,SUCCESS,0
TA1133C77CC23,2025-01-17 09:33:51,M0013,800.66,Credit Card,Chandigarh,D00061,C00195,SUCCESS,0
T79392D27800F,2025-01-17 09:33:51,M0033,1454.76,UPI,Hyderabad,D00640,C02377,FAILED,0
T7DDB762663BE,2025-01-17 09:34:25,M0008,505.36,Net Banking,Bengaluru,D02793,C02807,SUCCESS,0
